user_id,outfit_id,view_time_seconds
264,1596,4
264,1620,2
264,573,22
264,973,5
264,1230,5
264,970,4
264,270,5
264,1302,3
264,1041,1
264,1395,1
264,50,2
264,1573,3
264,585,5
264,523,3
264,131,2
264,1338,5
264,1624,21
264,880,4
264,785,3
264,1604,4
264,1205,26
264,37,2
264,151,5
264,1001,3
264,804,1
264,1537,1
264,1496,4
264,1276,3
264,997,1
264,49,2
264,1301,2
264,157,3
264,694,2
264,1565,3
264,556,1
264,1317,2
264,1392,2
264,1106,3
264,24,2
264,689,4
264,1123,4
264,139,2
264,1200,3
264,1397,4
264,491,5
264,1202,13
264,140,10
264,1557,14
264,1613,1
264,657,1
264,1162,11
264,1032,3
264,874,5
264,481,5
264,169,2
264,692,5
264,1194,2
264,13,5
264,1405,2
264,232,4
264,1277,1
264,653,3
264,267,5
264,359,4
264,439,1
264,662,3
264,98,1
264,82,3
264,101,4
264,1580,4
264,519,3
264,1489,22
264,1608,2
264,1618,5
264,1599,15
264,36,1
264,1450,3
264,111,23
264,1201,5
264,1586,1
264,1571,1
264,497,1
264,440,1
264,1411,4
264,495,2
264,745,4
264,1555,2
264,917,2
264,1593,5
264,1569,5
264,670,5
264,1598,5
264,1541,2
264,505,5
264,179,2
264,1241,3
264,1611,3
264,612,3
264,1452,3
264,1402,2
264,1401,3
264,1429,4
264,1614,3
264,1630,2
264,471,2
264,1609,5
264,1600,15
264,106,3
264,723,4
264,1587,2
264,1128,3
264,379,2
264,63,1
264,935,3
264,490,2
264,1621,2
264,118,4
264,71,3
264,1454,2
264,1333,4
264,1005,4
264,843,1
264,925,4
264,721,3
264,853,3
264,1038,1
264,891,3
264,1215,1
264,650,1
264,1197,1
264,663,3
264,1130,3
264,420,1
264,1182,5
264,561,2
264,746,1
264,304,5
264,684,5
264,729,1
264,1615,1
264,281,2
264,838,3
264,93,5
264,834,5
264,1467,1
264,544,1
264,1124,4
264,189,5
264,55,2
264,1074,1
264,158,16
264,1595,2
264,455,1
264,242,1
264,1287,3
264,284,2
264,677,4
264,1510,1
264,1461,5
264,1183,1
264,1584,3
264,947,3
264,448,5
264,312,3
264,1177,1
264,107,1
264,962,19
264,22,23
264,1094,3
264,1184,4
264,369,8
264,850,3
264,977,3
264,828,3
264,520,5
264,1559,3
264,148,1
264,1058,2
264,652,3
264,287,3
264,1044,2
264,867,2
264,365,21
264,1211,2
264,1061,5
264,1016,2
264,1507,1
264,1110,2
264,823,3
264,577,1
264,800,1
264,437,4
265,2108,3
265,2338,2
265,1825,1
265,1847,2
265,2773,2
265,2742,3
265,2339,1
265,2406,5
265,2674,4
265,2365,2
265,2130,4
265,1750,4
265,2729,1
265,2733,2
265,2721,2
265,1856,4
265,2624,3
265,2735,1
265,2403,4
265,2392,5
265,2035,4
265,2134,1
265,2736,5
265,2099,2
265,2691,2
265,2371,3
265,2768,1
265,1837,5
265,2286,1
265,2435,3
265,2748,1
265,2058,3
265,2094,3
265,2689,2
265,2045,2
265,2139,1
265,1732,3
265,2289,2
265,2704,3
265,2115,5
265,2695,13
265,1840,3
265,1766,2
265,2782,5
265,2613,2
265,1834,23
265,2711,3
265,2662,4
265,2640,1
265,2760,2
265,1738,2
265,2504,2
265,2292,7
265,2649,4
265,1813,5
265,1848,1
265,2422,1
265,2352,5
265,2698,5
265,2720,8
265,2415,4
265,2681,4
265,1795,5
265,2696,1
265,1765,1
265,2093,1
265,2503,2
265,2123,1
265,1770,2
265,2060,5
265,2700,3
265,2731,3
265,2311,15
265,2384,1
265,2716,4
265,1855,30
265,2745,2
265,1734,5
265,2296,3
265,2359,3
265,2042,2
265,2755,5
265,2103,1
265,2785,2
265,2738,3
265,2750,3
265,2679,10
265,2420,2
265,2032,5
265,2313,2
265,2606,5
265,2413,2
265,1767,11
265,2288,4
265,2770,2
265,2429,3
265,2297,2
265,2611,4
265,2617,1
265,2678,2
265,2295,4
265,1774,4
265,2804,4
265,1744,1
265,2303,4
265,2331,1
265,2098,2
265,1797,4
265,2096,5
265,2340,2
265,2114,2
265,2107,5
265,2655,4
265,2348,5
265,1779,2
265,1762,3
265,2332,5
265,2063,1
265,1832,2
265,2614,3
265,2437,2
265,1828,4
265,2069,5
265,2102,5
265,2431,2
265,1769,4
265,2131,1
265,2109,1
265,2771,5
265,2089,2
265,1807,5
265,2092,5
265,2090,3
265,2646,3
265,1777,5
265,2405,4
265,2676,2
265,2053,1
265,2304,2
265,2788,1
265,2725,5
265,2430,4
265,2360,2
265,2414,4
265,2633,2
265,2722,5
265,1764,1
265,1755,5
265,2378,1
265,2694,3
265,2397,1
265,2328,5
265,2740,7
265,2652,1
265,2077,1
265,2623,1
265,2719,2
265,1794,2
265,2628,2
265,2335,4
265,2039,4
265,2318,2
265,2344,27
265,2317,2
265,2636,4
265,2055,3
265,2667,4
265,2408,11
265,2073,5
265,2064,2
265,2333,3
265,1804,1
265,2322,4
265,2382,3
265,2739,5
265,2766,3
265,1768,3
265,2685,1
265,2663,21
265,2734,3
265,2075,2
265,2142,4
265,2074,1
265,2080,3
265,1800,2
265,1731,2
265,2790,3
265,2670,2
265,2688,3
265,2398,1
265,1818,2
265,2703,3
265,1791,3
265,1752,1
265,2706,1
265,2744,5
265,1816,1
265,2366,3
265,2380,5
265,2772,4
265,2070,3
265,2783,5
265,2508,4
265,2373,1
265,2626,2
265,2278,4
265,1839,3
265,2578,4
265,2127,2
265,1865,1
265,1963,4
265,1695,4
265,2012,1
265,2230,2
265,2843,1
265,2121,2
265,2427,4
265,1745,2
265,2470,2
265,2576,2
265,2635,4
265,2193,2
265,1864,5
265,2507,3
265,1955,5
265,2641,3
265,2285,3
265,2387,2
265,1900,4
265,2591,3
265,2469,2
265,2197,2
265,2461,1
265,2324,5
265,1741,3
265,2002,5
265,2246,17
265,2545,5
265,2573,3
265,1713,1
265,2800,4
265,1664,5
265,2025,20
265,2601,3
265,2256,3
265,1977,4
265,2708,4
265,2761,2
265,2802,1
265,2194,3
265,2500,19
265,2526,1
265,2136,2
265,2799,4
265,2449,2
265,2516,5
265,2528,2
265,1846,4
265,2112,1
265,1690,5
265,1922,2
265,2316,4
265,2758,1
265,2648,5
265,2400,4
265,1997,4
265,2697,5
265,2603,2
265,2019,3
265,2687,3
265,2509,1
265,2232,3
265,2484,3
265,2203,1
265,2605,3
265,2464,5
265,2796,3
265,2306,3
265,2673,4
265,1662,5
265,2026,4
265,2023,28
265,2853,4
265,2445,2
265,2362,5
265,1722,2
266,1573,5
266,1365,4
266,1151,5
266,339,1
266,123,27
266,26,4
266,463,2
266,1334,2
266,146,2
266,1611,3
266,1458,5
266,127,3
266,695,1
266,136,5
266,786,3
266,1602,2
266,874,5
266,1336,3
266,1355,5
266,251,2
266,1589,2
266,896,23
266,1066,15
266,1054,2
266,1415,4
266,906,23
266,724,4
266,1607,5
266,903,1
266,900,1
266,1588,4
266,243,4
266,1469,3
266,1015,5
266,1089,1
266,912,27
266,807,2
266,872,2
266,1405,4
266,885,4
266,1630,4
266,1330,3
266,1276,5
266,666,5
266,905,5
266,1622,4
266,828,2
266,1600,5
266,433,2
266,563,2
266,1262,4
266,660,1
266,1349,9
266,910,3
266,1597,2
266,1462,3
266,8,1
266,1327,5
266,529,10
266,34,4
266,1133,1
266,1625,4
266,1596,3
266,1608,4
266,388,3
266,689,2
266,43,5
266,1627,1
266,1576,5
266,1170,2
266,263,3
266,232,2
266,1610,3
266,1578,3
266,1599,3
266,1087,4
266,1579,4
266,1587,2
266,1086,5
266,923,1
266,1583,2
266,1088,2
266,151,2
266,647,2
266,628,1
266,46,3
266,1464,5
266,1581,6
266,785,4
266,471,2
266,1345,4
266,1571,1
266,56,4
266,137,2
266,876,2
266,1618,1
266,210,4
266,1180,4
266,1050,19
266,650,1
266,1595,2
266,1178,3
266,1612,3
266,917,1
266,1162,3
266,64,9
266,1062,2
266,690,3
266,1580,4
266,758,4
266,572,5
266,218,3
266,1071,20
266,299,2
266,1320,1
266,1604,4
266,609,2
266,90,4
266,902,4
266,1606,5
266,325,1
266,280,2
266,1570,3
266,1621,5
266,1575,5
266,63,3
266,1368,5
266,1585,5
266,1065,3
266,728,5
266,867,4
266,1452,4
266,1056,3
266,271,2
266,1620,4
266,579,5
266,122,2
266,209,5
266,286,5
266,114,2
266,1616,4
266,1574,1
266,612,2
266,1624,4
266,1325,1
266,1173,1
266,1605,3
266,692,2
266,1572,5
266,1629,4
266,888,5
266,148,5
266,1126,3
266,1459,2
266,610,4
266,1322,2
266,1614,1
266,672,5
266,215,4
266,214,5
266,142,1
266,219,3
266,1601,1
266,1069,4
266,1474,2
266,566,3
266,1174,4
266,41,1
266,512,5
266,956,1
266,464,1
266,1129,4
266,1463,1
266,86,1
266,85,3
266,1244,2
266,527,2
266,28,5
266,59,5
266,340,5
266,487,3
266,780,1
266,1291,5
266,10,2
266,806,1
266,428,2
266,488,4
266,803,2
266,154,1
266,1230,4
266,97,1
266,1199,1
266,1267,3
266,175,23
266,573,5
266,250,4
266,821,1
266,504,3
266,1137,3
266,662,18
266,1592,2
266,548,5
266,186,5
266,551,2
266,1127,5
266,1496,24
266,607,2
266,1513,4
266,88,30
266,1454,4
266,712,3
266,924,3
266,434,5
266,853,1
266,287,3
266,798,4
266,53,3
266,91,4
266,1343,1
266,835,1
266,1091,3
266,946,2
266,162,5
266,1374,4
266,255,1
266,638,3
266,1304,1
266,1539,5
266,435,5
266,699,5
266,1460,4
266,993,5
266,309,4
266,1358,25
266,173,2
266,1229,4
266,334,4
266,537,3
267,2308,2
267,2617,2
267,2454,1
267,2810,2
267,2464,1
267,2346,5
267,2638,1
267,2056,2
267,2095,5
267,2112,4
267,2173,5
267,2296,1
267,1890,1
267,2365,2
267,2681,3
267,1918,5
267,2829,3
267,2289,23
267,1758,5
267,2384,1
267,1886,1
267,1749,3
267,2047,2
267,2345,5
267,2838,5
267,2288,5
267,2659,1
267,1917,5
267,2697,5
267,2330,1
267,1810,4
267,2862,5
267,2858,18
267,2690,1
267,2093,3
267,1889,5
267,2652,1
267,1820,3
267,2030,4
267,2382,2
267,2324,4
267,1771,4
267,1807,3
267,2087,5
267,1796,28
267,2615,5
267,1821,1
267,2175,1
267,2485,3
267,1785,3
267,2672,1
267,2097,4
267,2705,10
267,1907,1
267,2107,2
267,2115,4
267,1922,4
267,2086,4
267,2309,5
267,1819,1
267,2305,10
267,2164,5
267,2445,3
267,1828,4
267,2338,3
267,2612,3
267,2492,1
267,1908,5
267,2839,3
267,1823,4
267,2666,4
267,1769,1
267,1910,5
267,2495,2
267,2362,5
267,2650,5
267,2353,5
267,2376,24
267,1812,5
267,2859,2
267,2496,4
267,1748,5
267,2076,4
267,2372,5
267,2161,4
267,2081,5
267,1780,5
267,2455,5
267,1876,2
267,2807,4
267,2029,3
267,2844,4
267,2080,2
267,2162,4
267,1880,4
267,2700,3
267,1777,20
267,1781,2
267,2653,5
267,1733,3
267,2865,4
267,2312,1
267,2343,1
267,2501,3
267,1742,1
267,1905,21
267,2841,3
267,1786,1
267,2298,3
267,1817,5
267,1887,5
267,2328,3
267,2037,15
267,2675,5
267,2648,5
267,2704,2
267,2446,1
267,2845,3
267,2088,4
267,1867,3
267,2843,28
267,2114,3
267,2177,1
267,2863,5
267,2110,1
267,2443,5
267,2160,30
267,2463,5
267,2837,3
267,2154,1
267,2159,4
267,2629,3
267,2618,4
267,2063,3
267,2819,5
267,2300,3
267,2699,3
267,2457,2
267,2111,2
267,1750,2
267,2333,2
267,2751,4
267,2016,4
267,2215,2
267,1696,2
267,2585,2
267,2143,4
267,2509,4
267,1938,2
267,2602,4
267,2241,2
267,2797,1
267,1894,1
267,2773,3
267,2294,2
267,2385,4
267,2766,5
267,2673,1
267,2606,1
267,1978,3
267,1778,4
267,1681,2
267,2526,26
267,2377,19
267,1971,3
267,2018,22
267,2276,5
267,1783,27
267,2206,3
267,1661,5
267,2439,5
267,2547,4
267,2504,5
267,1747,7
267,2337,4
267,2373,1
267,1923,5
267,2561,3
267,1802,4
267,1931,3
267,2573,27
267,1879,4
267,2737,4
267,2116,3
267,2192,2
267,1921,2
267,1835,1
267,1939,1
267,1680,1
267,2783,1
267,2780,3
267,2434,1
267,1640,2
267,2535,1
267,2860,1
267,2246,1
267,2480,29
267,1713,5
267,1826,5
267,1657,1
267,2271,4
267,1883,3
268,151,5
268,931,5
268,703,2
268,1599,3
268,650,3
268,658,5
268,585,2
268,1276,1
268,533,4
268,612,5
268,1594,4
268,47,2
268,623,5
268,332,2
268,58,4
268,1397,5
268,1094,3
268,915,5
268,270,4
268,1288,4
268,670,3
268,1609,4
268,1262,4
268,490,3
268,305,5
268,1626,5
268,373,5
268,690,2
268,689,5
268,30,29
268,308,4
268,1623,5
268,258,2
268,1219,21
268,211,5
268,745,5
268,1593,5
268,1537,29
268,590,2
268,1137,15
268,1614,5
268,715,3
268,1123,5
268,1595,9
268,466,5
268,1395,3
268,1235,2
268,367,4
268,545,1
268,1404,1
268,573,27
268,874,4
268,802,3
268,1245,1
268,1607,1
268,140,4
268,822,2
268,1407,3
268,1082,5
268,692,3
268,1412,1
268,794,5
268,925,1
268,507,1
268,523,5
268,1444,1
268,1126,2
268,1597,1
268,1489,3
268,481,5
268,1440,4
268,82,1
268,1434,5
268,1411,1
268,1298,2
268,922,4
268,1160,2
268,414,25
268,1104,3
268,488,1
268,1429,5
268,1138,2
268,379,7
268,1624,4
268,1572,4
268,1601,3
268,318,4
268,1387,19
268,653,5
268,875,4
268,1531,4
268,556,5
268,497,3
268,1600,5
268,294,5
268,941,4
268,853,17
268,1402,3
268,1561,4
268,49,3
268,120,4
268,583,6
268,1142,4
268,813,5
268,1627,5
268,1413,19
268,1555,2
268,1433,1
268,24,4
268,1610,3
268,1105,2
268,850,1
268,1513,5
268,260,3
268,385,9
268,170,5
268,1308,1
268,501,2
268,1562,1
268,887,1
268,920,1
268,1127,9
268,1153,4
268,98,3
268,78,4
268,90,1
268,1027,3
268,1280,3
268,721,5
268,602,1
268,1158,7
268,982,1
268,278,5
268,1349,1
268,990,5
268,1274,5
268,620,5
268,510,5
268,1547,5
268,1041,23
268,498,2
268,825,5
268,1108,4
268,816,2
268,638,24
268,1164,1
268,570,5
268,1390,3
268,1170,7
268,298,2
268,605,4
268,371,1
268,1013,4
268,5,3
268,815,4
268,1541,3
268,1503,5
269,2731,30
269,2812,3
269,1901,4
269,2861,1
269,1910,5
269,2740,5
269,2180,5
269,2854,27
269,2462,5
269,1833,1
269,2742,7
269,2863,3
269,2830,4
269,2813,1
269,1850,2
269,1854,1
269,2491,2
269,2824,2
269,2431,4
269,2182,3
269,2145,30
269,2455,3
269,1853,15
269,2419,3
269,1841,5
269,2505,5
269,1924,4
269,1861,1
269,2807,5
269,2144,2
269,2461,5
269,2139,3
269,1891,1
269,2504,13
269,2133,3
269,2745,4
269,2183,2
269,2396,5
269,2475,2
269,2167,5
269,1903,4
269,2493,2
269,1834,3
269,1892,5
269,2181,3
269,2393,2
269,2452,5
269,2806,4
269,2821,3
269,1855,3
269,1887,3
269,2805,5
269,2721,4
269,2859,2
269,1914,12
269,1927,5
269,1875,5
269,2457,2
269,2735,1
269,2796,1
269,2412,2
269,2828,1
269,2150,2
269,2755,3
269,2152,7
269,2726,5
269,1870,4
269,2146,5
269,2132,4
269,2418,12
269,2417,4
269,2846,5
269,2174,4
269,2473,1
269,2768,5
269,2164,3
269,1884,3
269,2421,2
269,2134,1
269,2760,3
269,2845,3
269,2413,3
269,2798,1
269,2442,3
269,2460,4
269,2736,1
269,1916,3
269,2392,27
269,2498,3
269,2753,4
269,2783,3
269,1859,2
269,1928,24
269,1862,3
269,2406,1
269,2168,3
269,2764,25
269,2445,5
269,2429,3
269,2503,5
269,2171,1
269,2409,4
269,2479,3
269,2161,1
269,2142,5
269,2751,5
269,2433,2
269,2465,1
269,1846,5
269,2130,28
269,2148,5
269,1922,3
269,2739,2
269,2389,1
269,2772,4
269,1876,5
269,2761,5
269,2823,1
269,2151,2
269,2862,1
269,2485,3
269,1881,4
269,2811,5
269,2801,1
269,1857,1
269,2444,5
269,1852,4
269,2719,5
269,2844,5
269,2711,2
269,2490,4
269,2714,21
269,2729,5
269,2432,5
269,1926,4
269,2774,4
269,2852,3
269,2771,4
269,1864,17
269,1851,1
269,2752,3
269,2851,1
269,2454,4
269,2789,5
269,1915,4
269,2853,2
269,2476,21
269,2763,2
269,2159,5
269,2784,5
269,2492,2
269,1836,2
269,2835,3
269,1919,5
269,2129,2
269,1848,1
269,2785,5
269,2816,3
269,1888,3
269,1898,2
269,2484,3
269,2414,5
269,1839,5
269,2819,4
269,2439,4
269,2177,2
269,2840,1
269,2725,4
269,1920,3
269,2466,5
269,2787,1
269,2841,4
269,2427,3
269,2446,2
269,2777,2
269,2157,9
269,2471,4
269,2456,1
269,2675,1
269,2654,2
269,1768,3
269,2265,4
269,2722,5
269,2382,4
269,2817,1
269,2728,22
269,2606,2
269,2687,2
269,1835,1
269,2646,5
269,1708,3
269,2104,5
269,2778,9
269,2782,1
269,2170,1
269,2582,14
269,2154,4
269,2091,5
269,2608,2
269,1672,5
269,2292,5
269,2218,5
269,2015,2
269,2185,1
269,2037,4
269,2633,1
269,1792,4
269,1934,30
269,1990,2
269,2781,3
269,2791,25
269,2227,3
269,2085,2
269,2282,4
269,2215,4
269,2366,2
269,2001,2
269,2632,3
269,2038,2
269,2403,2
269,1831,4
269,2078,5
269,2354,2
269,1939,3
269,2589,3
269,2165,4
269,2275,1
269,1759,5
269,2629,2
269,2443,4
269,2501,5
269,1713,2
269,2673,3
269,1889,1
269,2710,3
269,1663,5
269,2517,1
269,2566,30
269,2360,2
269,2084,4
269,1866,5
269,1906,2
269,2309,5
269,1947,3
269,2247,1
269,1789,2
269,2111,5
269,1882,5
269,2203,2
269,1687,1
269,1767,3
269,2508,1
269,2189,2
269,2855,3
269,1815,3
270,2370,3
270,2373,3
270,2358,5
270,2715,5
270,1857,2
270,2323,5
270,2311,4
270,2628,3
270,2036,2
270,2418,5
270,2372,3
270,2755,3
270,1732,2
270,2695,5
270,2700,1
270,2400,5
270,1856,1
270,1854,4
270,2756,4
270,2394,1
270,2616,4
270,2725,3
270,1773,1
270,2062,18
270,2340,17
270,2335,2
270,2073,2
270,1821,2
270,2377,4
270,2346,3
270,2078,3
270,2088,2
270,2106,4
270,2076,1
270,2066,25
270,2731,3
270,2785,2
270,1835,3
270,2360,5
270,2061,2
270,2138,1
270,2393,3
270,2077,1
270,2070,17
270,2051,2
270,2768,5
270,2365,1
270,2666,2
270,2104,23
270,2652,1
270,2308,1
270,2416,2
270,1757,1
270,2657,3
270,2634,4
270,1749,1
270,1767,5
270,2034,3
270,2297,5
270,2737,4
270,2144,2
270,2419,1
270,2805,26
270,2137,5
270,2642,2
270,2759,5
270,2702,3
270,2409,3
270,2101,16
270,2432,1
270,2637,14
270,2085,3
270,2115,5
270,2133,2
270,2399,4
270,2790,1
270,1798,1
270,2804,5
270,1783,5
270,2350,16
270,1836,2
270,2364,5
270,2739,2
270,1818,4
270,2304,3
270,1755,22
270,2391,3
270,2114,3
270,1733,4
270,2046,4
270,1776,4
270,2621,14
270,2060,4
270,2703,4
270,2778,2
270,2504,28
270,2667,4
270,2411,1
270,2286,3
270,2378,4
270,2764,1
270,2128,1
270,2748,2
270,2029,3
270,2318,5
270,1813,4
270,2415,1
270,1797,4
270,2425,14
270,2117,3
270,1831,5
270,1747,4
270,2131,1
270,1808,1
270,1804,4
270,2615,1
270,2414,1
270,1761,3
270,1763,5
270,2665,4
270,1744,24
270,2743,4
270,2688,2
270,2424,5
270,2742,2
270,2302,3
270,1816,6
270,2315,4
270,1823,2
270,2374,4
270,2057,4
270,2691,1
270,2075,1
270,1760,2
270,2741,4
270,2132,1
270,2049,4
270,2127,4
270,1786,3
270,2740,1
270,2126,2
270,2319,25
270,2292,5
270,2610,5
270,2717,8
270,2664,3
270,2766,3
270,2047,5
270,2380,1
270,1743,5
270,2103,4
270,1745,1
270,2670,4
270,2722,5
270,2638,5
270,2068,5
270,2655,1
270,1737,1
270,1840,3
270,2287,2
270,2369,2
270,2094,3
270,2738,1
270,1827,4
270,2781,1
270,1847,16
270,2300,3
270,2732,4
270,2291,4
270,1756,19
270,2800,1
270,2650,5
270,2031,2
270,2699,1
270,2651,4
270,2617,2
270,2607,5
270,2770,29
270,2784,3
270,2232,19
270,2775,20
270,2516,1
270,2458,3
270,1741,5
270,2697,2
270,1676,3
270,2477,3
270,1932,2
270,2473,5
270,2487,2
270,1936,2
270,2605,4
270,2344,3
270,2842,3
270,2196,4
270,2256,3
270,1892,5
270,1809,2
270,2857,5
270,2776,5
270,2556,4
270,2567,3
270,2471,12
270,1815,2
270,2349,4
270,2261,5
270,2257,2
270,2160,4
270,2503,2
270,2858,4
270,2383,3
270,1838,3
270,1656,3
270,2523,1
270,1989,3
270,1644,4
270,2011,8
270,1863,2
270,1802,2
270,1730,2
270,2422,5
270,2661,5
270,1880,5
270,1928,1
270,1972,2
270,1839,3
270,1654,27
270,2721,1
270,1739,2
270,1738,2
270,2154,5
270,1991,3
270,1875,4
270,1779,1
270,1740,5
270,2288,3
270,2448,23
270,2165,5
270,1950,2
270,2142,5
270,2478,2
270,2091,13
270,1718,2
270,2208,1
270,2581,3
270,2619,4
270,1674,4
270,1882,2
270,2398,2
270,2547,2
270,2687,2
270,1639,5
270,2744,24
270,2118,4
270,2827,27
270,2643,4
271,1266,14
271,583,1
271,834,1
271,1230,26
271,1090,4
271,1413,16
271,1276,5
271,925,3
271,715,1
271,1387,16
271,1555,4
271,280,1
271,1599,1
271,1233,3
271,220,3
271,795,15
271,1578,5
271,1594,3
271,1485,4
271,906,5
271,359,3
271,1394,1
271,1592,4
271,113,3
271,127,3
271,945,5
271,1123,1
271,1608,2
271,219,5
271,573,2
271,1262,3
271,874,1
271,266,1
271,585,2
271,1600,1
271,373,2
271,1626,2
271,1595,3
271,853,19
271,308,2
271,89,2
271,545,3
271,273,18
271,864,5
271,1219,5
271,1301,2
271,1582,3
271,1128,1
271,856,1
271,613,2
271,598,5
271,1127,1
271,1404,2
271,277,1
271,862,20
271,1298,19
271,41,4
271,1296,4
271,1238,3
271,111,5
271,481,1
271,98,2
271,120,5
271,24,3
271,82,4
271,51,4
271,1338,2
271,116,1
271,1628,3
271,1041,4
271,869,4
271,1106,1
271,1496,1
271,952,5
271,30,3
271,662,3
271,589,4
271,1610,1
271,610,7
271,1246,5
271,2,1
271,1151,3
271,599,1
271,58,4
271,1617,16
271,1235,28
271,1294,1
271,1137,1
271,331,2
271,630,4
271,867,13
271,1436,4
271,1509,4
271,495,3
271,1397,1
271,139,2
271,813,4
271,1622,1
271,237,4
271,332,3
271,440,2
271,379,3
271,779,3
271,414,3
271,1362,1
271,401,5
271,1329,13
271,1201,3
271,1620,24
271,1581,2
271,466,2
271,1531,3
271,1423,3
271,1277,5
271,1411,2
271,628,4
271,1587,2
271,758,4
271,973,4
271,134,2
271,581,5
271,1094,2
271,1615,1
271,1304,3
271,267,5
271,794,2
271,1605,3
271,694,3
271,720,2
271,1218,11
271,1245,5
271,207,4
271,515,4
271,531,2
271,420,3
271,724,2
271,919,2
271,703,4
271,1602,2
271,1590,4
271,1584,4
271,1395,4
271,941,1
271,721,4
271,804,5
271,1378,4
271,636,3
271,1036,2
271,1288,1
271,245,3
271,294,4
271,118,1
271,117,23
271,519,3
271,1202,4
271,1508,5
271,1517,1
271,931,4
271,819,6
271,1417,3
271,1586,1
271,1386,22
271,145,5
271,52,7
271,1613,2
271,552,2
271,997,1
271,1627,2
271,692,1
271,523,5
271,970,6
271,11,4
271,1402,5
271,822,5
271,367,4
271,953,3
271,1624,5
271,1347,5
271,115,11
271,802,2
271,476,4
271,1434,5
271,1291,1
271,1077,3
271,658,5
271,1391,4
271,394,16
271,1593,3
271,1247,4
271,1194,3
271,1082,4
271,1629,4
271,94,5
271,1606,5
271,1575,17
271,140,2
271,1439,1
271,588,2
271,85,1
271,1032,3
271,657,5
271,637,3
271,1506,3
271,1282,5
271,50,3
271,1612,9
271,582,7
271,1579,1
271,1173,2
271,191,3
271,160,1
271,18,3
271,193,1
271,352,3
271,40,3
271,1549,2
271,517,4
271,553,1
271,1149,1
271,1138,4
271,1551,1
271,1279,2
271,1125,2
271,381,2
271,255,4
271,1430,1
271,34,4
271,230,4
271,878,2
271,1112,8
271,301,5
271,968,2
271,355,1
271,1490,30
271,1084,1
271,1567,3
271,91,2
271,106,3
271,742,4
271,149,4
271,356,3
271,53,2
271,1467,4
271,961,2
271,1520,2
271,1416,3
271,480,4
271,1153,5
271,1340,1
271,274,3
271,608,2
271,886,1
271,384,1
271,419,1
271,1437,4
271,1062,3
271,730,1
271,1458,5
271,1513,4
271,917,23
271,216,2
271,463,2
271,162,3
271,1350,2
271,380,2
271,956,4
271,1192,3
271,240,4
271,1242,1
271,671,1
271,368,5
271,994,5
271,704,5
271,343,1
271,928,5
271,1234,3
271,1405,3
271,932,3
271,1285,5
271,281,4
271,242,1
271,1525,4
271,361,4
271,736,4
271,1418,1
271,858,3
271,939,5
271,178,4
271,304,5
271,893,1
271,597,1
271,667,4
271,1346,1
271,817,1
271,820,4
271,108,1
271,635,3
271,246,4
271,781,5
271,1388,4
272,761,4
272,1358,1
272,1168,5
272,691,7
272,477,1
272,1494,1
272,1377,4
272,1100,4
272,1466,1
272,1118,5
272,382,1
272,1441,5
272,955,3
272,1119,2
272,182,4
272,423,3
272,1337,3
272,631,3
272,426,4
272,1395,5
272,618,5
272,442,4
272,843,4
272,1310,1
272,1206,2
272,569,5
272,693,2
272,669,5
272,1539,4
272,634,4
272,366,4
272,352,4
272,238,16
272,419,5
272,543,1
272,681,2
272,1101,5
272,390,3
272,943,5
272,1091,3
272,958,2
272,128,1
272,824,5
272,1117,5
272,1177,4
272,651,3
272,1454,4
272,806,5
272,1442,5
272,585,3
272,525,2
272,1437,4
272,992,1
272,1428,1
272,1451,4
272,248,4
272,1097,30
272,1235,3
272,979,23
272,1197,1
272,646,4
272,345,3
272,200,4
272,203,1
272,1291,3
272,784,1
272,754,4
272,837,4
272,881,1
272,253,2
272,831,1
272,796,1
272,1286,2
272,507,13
272,1495,1
272,76,3
272,101,3
272,570,2
272,546,4
272,99,2
272,106,5
272,1122,4
272,682,5
272,1356,2
272,982,2
272,213,2
272,794,1
272,119,1
272,1354,5
272,1307,11
272,1526,4
272,395,14
272,252,5
272,719,1
272,557,1
272,328,3
272,234,2
272,1146,3
272,326,8
272,1154,2
272,880,5
272,969,5
272,129,5
272,100,1
272,1092,3
272,800,4
272,1329,25
272,1347,11
272,1245,3
272,687,5
272,53,2
272,1361,3
272,820,3
272,757,4
272,61,6
272,620,1
272,1104,2
272,1281,1
272,1193,5
272,469,2
272,1139,2
272,245,2
272,314,1
272,296,4
272,36,4
272,1239,23
272,1562,3
272,321,2
272,1561,2
272,1020,2
272,374,1
272,700,3
272,550,5
272,235,3
272,335,5
272,1130,2
272,1149,5
272,277,3
272,1393,2
272,268,3
272,676,21
272,862,2
272,4,5
272,1189,1
272,1305,3
272,453,2
272,467,18
272,257,5
272,1338,1
272,316,1
272,310,5
272,1447,2
272,262,4
272,731,1
272,1059,4
272,25,3
272,1287,5
272,716,5
272,561,4
272,537,1
272,360,1
272,88,1
272,527,4
272,1025,5
272,709,4
272,688,3
272,832,4
272,1229,2
272,392,1
272,405,2
272,813,1
272,956,2
272,434,4
272,62,3
272,1159,4
272,964,1
272,611,1
272,490,3
272,1571,7
272,1244,2
272,577,3
272,1210,5
272,1527,4
272,239,2
272,549,4
272,1365,4
272,260,3
272,376,2
272,1491,1
272,869,3
272,1247,3
272,1034,4
272,1444,17
272,364,3
272,1009,3
272,377,4
272,1529,4
272,433,1
272,309,1
272,643,5
